source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
270,fo,delegated,paired,2026-09-19,docs/audits/topdomains-251-275-2026-09-19.md,spec/fixtures/responses/topdomains_251_275,report_collection,whois.nic.fo | Current ICANN-style registered and no-object responses | Added compatibility normalizer; legacy fixtures remain supported,"","","","",""
272,icu,delegated,paired,2026-09-19,docs/audits/topdomains-251-275-2026-09-19.md,spec/fixtures/responses/topdomains_251_275,report_collection,whois.nic.icu | Registered and DOMAIN NOT FOUND absence | Added current ICANN parser and host mapping,"","","","",""
277,re,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.re | AFNIC registered and %% NOT FOUND responses | Added current absence marker,"","","","",""
280,website,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.website | Radix registered and available responses | Added Radix host parser,"","","","",""
282,wf,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.wf | AFNIC registered and %% NOT FOUND responses | Added current absence marker,"","","","",""
283,name,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.name | Verisign registered and No match for responses | Existing parser covered both,"","","","",""
286,design,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.design | CentralNic registered and No Data Found responses | Added current absence marker,"","","","",""
290,art,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.art | CentralNic registered and DOMAIN NOT FOUND responses | Added CentralNic host parser,"","","","",""
294,win,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.win | CentralNic/MarkMonitor registered and No Data Found responses | Added host parser reusing .design behavior,"","","","",""
295,ovh,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.ovh.com | OVH registered and % 404 responses | Added OVH parser and absence marker,"","","","",""
296,best,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.best | CentralNic registered and DOMAIN NOT FOUND responses | Added CentralNic host parser,"","","","",""
298,cfd,delegated,paired,2026-09-19,docs/audits/topdomains-276-300-2026-09-19.md,spec/fixtures/responses/topdomains_276_300,report_collection,whois.nic.cfd | CentralNic registered and DOMAIN NOT FOUND responses | Added CentralNic host parser,"","","","",""
301,blog,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.blog | Verified registered + Not found: | Added CIRA-family host adapter,"","","","",""
304,fox,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.fox | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
305,cyou,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.cyou | Whois::Parsers::WhoisNicCyou | CentralNic ICANN record; DOMAIN NOT FOUND absence marker,"","","","",""
308,bid,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.bid | registered + authoritative absence | Adapter/fixture,"","","","",""
311,build,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.build | registered + authoritative absence | Adapter/fixture,"","","","",""
312,buzz,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.buzz | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
314,sbs,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.sbs | registered + authoritative absence | Adapter/fixture,"","","","",""
315,cam,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.cam | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
317,moe,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.moe | registered + authoritative absence | Adapter/fixture,"","","","",""
320,lat,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.lat | registered + authoritative absence | Adapter/fixture,"","","","",""
325,wiki,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.wiki | registered + authoritative absence | Adapter/fixture,"","","","",""
340,tc,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.tc | registered + authoritative absence | Existing parser verified,"","","","",""
345,coop,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.coop | Verified registered + Radix available | Added current availability marker to existing parser,"","","","",""
346,casa,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.casa | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
348,bayern,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.bayern | Verified registered + no matching objects | Added CentralNic-family adapter,"","","","",""
360,gd,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.gd | Verified registered + DOMAIN NOT FOUND | Added current absence marker to existing parser,"","","","",""
361,love,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.love | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
362,pm,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.pm | Verified registered + %% NOT FOUND | Added current AFNIC absence marker,"","","","",""
366,monster,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.monster | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
370,inc,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.inc | registered + authoritative absence | Adapter/fixture,"","","","",""
378,ax,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.ax | Verified registered + Domain not found | Added current absence marker to existing parser,"","","","",""
380,trade,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.trade | registered + authoritative absence | Adapter/fixture,"","","","",""
384,eus,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.eus | Verified registered + no matching objects | Added CentralNic-family adapter,"","","","",""
385,rest,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.rest | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
393,press,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.press | registered + authoritative absence | Adapter/fixture,"","","","",""
409,uno,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.uno | Verified registered + Radix available | Added Radix-family adapter,"","","","",""
410,quest,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.quest | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
418,swiss,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.swiss | registered + authoritative absence | Adapter/fixture,"","","","",""
419,bar,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.bar | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
429,xin,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.xin | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
434,security,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.security | Whois::Parsers::WhoisNicSecurity | CentralNic ICANN record; DOMAIN NOT FOUND absence marker,"","","","",""
440,scot,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.scot | registered + authoritative absence | Adapter/fixture,"","","","",""
441,berlin,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.berlin | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
445,sap,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.sap | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
448,baby,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.baby | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
453,fans,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.fans | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
459,wang,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.gtld.knet.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
461,nrw,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.nrw | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
463,beauty,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.beauty | registered + authoritative absence | Adapter/fixture,"","","","",""
464,surf,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.surf | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
479,men,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.men | registered + authoritative absence | Adapter/fixture,"","","","",""
483,eco,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.eco | Whois::Parsers::WhoisNicEco | CIRA record; Not found: absence marker,"","","","",""
494,gal,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.gal | registered + authoritative absence | Adapter/fixture,"","","","",""
500,ruhr,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.ruhr | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
514,rent,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.rent | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
525,lc,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.afilias-grs.info | registered + authoritative absence | Existing parser verified,"","","","",""
538,radio,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.radio | Whois::Parsers::WhoisNicRadio | CentralNic ICANN record; DOMAIN NOT FOUND absence marker,"","","","",""
543,college,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.college | Verified registered + DOMAIN NOT FOUND | Existing CentralNic-family parser retained,"","","","",""
553,yt,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.yt | registered + authoritative absence | Adapter/fixture,"","","","",""
555,amsterdam,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.amsterdam | registered + authoritative absence | Adapter/fixture,"","","","",""
569,kiwi,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.kiwi | Whois::Parsers::WhoisNicKiwi | CIRA record; Not found: absence marker,"","","","",""
581,bzh,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.bzh | Verified registered + %% NOT FOUND | Added ICANN/AFNIC-marker adapter,"","","","",""
586,ky,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.kyregistry.ky | Verified registered + Radix available | Added Radix-family adapter,"","","","",""
588,ceo,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.ceo | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
592,moscow,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.moscow | registered + authoritative absence | Adapter/fixture,"","","","",""
598,review,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.review | registered + authoritative absence | Adapter/fixture,"","","","",""
604,wien,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.wien | Verified registered + Available | Added reserved/available ICANN adapter,"","","","",""
608,museum,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.museum | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
609,rodeo,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.rodeo | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
611,koeln,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.ryce-rsp.com | registered + authoritative absence | Adapter/fixture,"","","","",""
612,wedding,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.wedding | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
617,quebec,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.quebec | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
618,schwarz,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.schwarz | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
624,basketball,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.basketball | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
659,racing,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.racing | registered + authoritative absence | Adapter/fixture,"","","","",""
662,barcelona,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.barcelona | Verified registered + no matching objects | Added CentralNic-family adapter,"","","","",""
680,hamburg,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.hamburg | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
691,xn--fiqs8s,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,cwhois.cnnic.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
695,observer,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.observer | registered + authoritative absence | Adapter/fixture,"","","","",""
698,frl,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.frl | registered + authoritative absence | Adapter/fixture,"","","","",""
705,madrid,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.madrid.rs.corenic.net | registered + authoritative absence | Adapter/fixture,"","","","",""
709,luxury,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.luxury | registered + authoritative absence | Adapter/fixture,"","","","",""
729,aw,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.aw | verified | Added WhoisNicAw compact registered/free adapter,"","","","",""
732,tirol,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.tirol | Verified registered + Available | Added reserved/available ICANN adapter,"","","","",""
733,boston,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.boston | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
744,mobile,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.mobile | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
748,bmw,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.bmw | registered + authoritative absence | Adapter/fixture,"","","","",""
750,tickets,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.tickets | registered + authoritative absence | Adapter/fixture,"","","","",""
755,saarland,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.saarland | registered + authoritative absence | Adapter/fixture,"","","","",""
759,feedback,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.feedback | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
760,tatar,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.tatar | Verified registered + object-specific no-entry | Added Tatar marker adapter,"","","","",""
775,gf,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.mediaserv.net | registered + authoritative absence | Adapter/fixture,"","","","",""
780,gent,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.gent | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
793,cooking,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.cooking | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
809,xn--3ds443g,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.teleinfo.cn | verified | Added WhoisTeleinfoCn ICANN/IDN adapter,"","","","",""
815,mq,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.mediaserv.net | registered + authoritative absence | Adapter/fixture,"","","","",""
816,storage,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.storage | registered + authoritative absence | Adapter/fixture,"","","","",""
819,xn--3e0b707e,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.kr | Verified registered + not-found absence | Existing Korean parser retained,"","","","",""
821,cologne,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.ryce-rsp.com | registered + authoritative absence | Adapter/fixture,"","","","",""
838,xn--o3cw4h,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.thnic.co.th | Verified registered + no-match absence | Existing Thai parser retained,"","","","",""
853,realty,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.realty | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
885,xn--czru2d,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.gtld.knet.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
887,xn--t60b56a,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.xn--t60b56a | registered + authoritative absence | Adapter/fixture,"","","","",""
894,xn--6qq986b3xl,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.gtld.knet.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
911,xn--tckwe,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.xn--tckwe | Whois::Parsers::WhoisNicXnTckwe | VeriSign record; No match for absence marker,"","","","",""
947,post,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.dotpostregistry.net | registered + authoritative absence | Existing parser verified,"","","","",""
958,data,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.data | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
961,xn--d1acj3b,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.xn--d1acj3b | Whois::Parsers::WhoisNicXnD1acj3b | CentralNic ICANN record; object-not-found absence marker,"","","","",""
962,man,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.man | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
976,yun,delegated,report_detail_insufficient,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.teleinfo.cn | verified | Added WhoisTeleinfoCn ICANN/IDN adapter,"","","","",""
